event_id,match_date,home_team,away_team,player_id,player_name,position,shirt_number,is_home,side,minutes_played,total_tackle,won_tackle,interception_won,total_clearance,outfielder_block,ball_recovery,clearance_off_line,last_man_tackle,error_lead_to_a_shot,error_lead_to_a_goal,challenge_lost,duel_won,duel_lost,aerial_won,aerial_lost
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,870748,Everson,G,22,True,home,90,0,0,0,2,0,4,0,0,0,0,0,3,0,2,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,822729,Alan Franco,D,21,True,home,90,1,1,0,0,0,2,0,0,0,0,0,1,3,0,1
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,914487,Ruan,D,4,True,home,90,0,0,0,4,2,2,0,0,0,0,1,1,5,1,3
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,333275,Junior Alonso,D,6,True,home,90,0,0,2,7,0,4,0,0,0,0,0,1,5,0,5
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,851150,Renan Lodi,D,16,True,home,90,5,2,0,3,0,4,0,0,0,0,0,10,5,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,913598,Igor Gomes,M,17,True,home,85,2,2,1,0,0,6,0,0,0,0,1,2,1,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,831778,Maycon,M,8,True,home,90,2,2,0,3,0,2,0,0,0,0,0,3,1,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,241488,Bernard,M,11,True,home,61,1,0,0,1,0,2,0,0,0,0,1,1,6,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1170954,Victor Hugo,M,30,True,home,76,2,2,1,1,0,2,0,0,0,0,0,5,0,1,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,147464,Dudu,M,92,True,home,61,0,0,1,1,0,1,0,0,0,0,2,1,4,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,34705,Hulk,F,7,True,home,90,0,0,0,0,0,1,0,0,0,0,0,5,10,0,2
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,559036,Gustavo Scarpa,M,10,True,home,29,1,0,0,0,0,3,0,0,0,0,0,3,1,1,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,871273,Tomás Cuello,F,28,True,home,29,1,1,1,0,0,1,0,0,0,0,1,2,5,0,2
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1185617,Alexsander,M,5,True,home,14,1,1,0,0,0,1,0,0,0,0,0,6,2,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,978562,Reinier,M,19,True,home,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1117032,Gabriel Delfim,G,1,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1829022,Kauã Pascini,D,36,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,794838,Vitor Hugo,D,14,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1046805,Natanael,D,2,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,2569547,Vitor Fernandes Chaves Teixeira,D,40,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,2155474,Mamady Cissé,M,39,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1829023,Índio,M,38,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1122552,Alan Minda,F,27,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,973738,Carlos Miguel,G,1,False,away,90,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,984896,Khellven,D,12,False,away,83,2,1,0,2,1,1,0,0,0,0,0,3,3,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,220833,Gustavo Gómez,D,15,False,away,90,1,0,1,4,0,2,0,0,0,0,0,5,5,2,2
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,874729,Murilo,D,26,False,away,90,2,0,0,4,0,2,0,0,0,0,1,7,6,4,1
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,881110,Joaquín Piquerez,D,22,False,away,83,3,3,1,2,0,3,0,0,0,0,0,6,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,285949,Andreas Pereira,M,8,False,away,90,1,1,1,1,0,3,0,0,0,0,3,1,6,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,840202,Marlon Freitas,M,27,False,away,90,2,0,0,1,0,0,0,0,0,0,1,2,1,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1835889,Allan,M,40,False,away,83,0,0,0,0,0,1,0,0,0,0,0,6,5,3,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,986233,Mauricio,M,18,False,away,85,0,0,0,0,1,2,0,0,0,0,0,1,3,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1015733,Ramón Sosa,M,19,False,away,76,1,0,0,1,0,4,0,0,0,0,0,3,4,0,1
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1094179,José Manuel López,F,42,False,away,90,2,2,1,0,0,2,0,0,0,0,0,9,6,4,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1150391,Vitor Roque,F,9,False,away,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1633501,Arthur Gabriel,D,56,False,away,15,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1106603,Agustín Giay,D,4,False,away,15,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1485294,Riquelme Fillipi,F,37,False,away,15,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1597267,Luighi Hanri,F,31,False,away,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,34141,Marcelo Lomba,G,14,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,973737,Bruno Fuchs,D,3,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1116665,Jefté,D,6,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,2057364,Larson,M,48,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,973533,Emiliano Martínez,M,32,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,1884646,Luis Pacheco,M,50,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237889,2026-01-28T22:00:00+00:00,Atlético Mineiro,Palmeiras,840020,Raphael Veiga,M,23,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1507616,Pedro Morisco,G,1,True,home,90,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,330057,Tinga,D,2,True,home,90,2,2,3,3,0,4,0,0,0,0,3,6,5,3,2
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1124329,Tiago Cóser,D,23,True,home,90,0,0,1,9,1,5,0,0,0,0,1,1,1,1,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,44691,Maicon,D,3,True,home,90,1,0,1,7,2,3,0,0,0,0,0,4,4,2,3
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,870851,Bruno Melo,D,26,True,home,82,3,1,2,2,1,3,0,1,0,0,0,7,2,3,1
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,295167,Willian Oliveira,M,29,True,home,82,4,3,1,2,1,2,0,0,0,0,0,6,3,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1172056,Lucas Ronier,M,11,True,home,76,3,2,0,0,0,0,0,0,0,0,2,5,6,1,3
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,77726,Josué,M,10,True,home,30,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,925142,Sebastian Gomez,M,19,True,home,90,1,1,1,0,1,2,0,0,0,0,2,5,2,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1122737,Joaquín Lavega,M,7,True,home,64,0,0,0,0,0,3,0,0,0,0,1,2,3,0,1
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,794930,Pedro Rocha,F,32,True,home,64,2,0,1,0,0,1,0,0,0,0,1,7,9,2,4
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,880204,Jacy Maranhão,D,55,True,home,26,1,1,0,2,1,0,0,0,0,0,0,3,2,1,2
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,937552,Breno Lopes,F,77,True,home,26,0,0,0,0,0,2,0,0,0,0,0,1,2,1,2
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1111139,Vini Paulista,F,36,True,home,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,378590,Thiago Santos,M,21,True,home,8,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,922601,Wallisson Luiz,M,8,True,home,8,2,1,2,0,0,2,0,0,0,0,0,2,2,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1174621,Benassi,G,67,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1588318,João Almeida,D,16,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,72080,Rodrigo Moledo,D,4,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1871902,Felipe Guimarães,D,22,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1507611,Jean Gabriel,M,17,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,931479,Fernando Sobral,M,88,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,995294,Fabinho,F,28,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,844576,Cleiton,G,1,False,away,90,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,987589,José Andrés Hurtado,D,34,False,away,70,0,0,0,0,0,6,0,0,0,0,0,2,1,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1117597,Alix Vinicius,D,4,False,away,45,0,0,0,1,0,2,0,0,0,0,0,2,3,1,1
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1174764,Gustavo Marques,D,16,False,away,90,3,3,1,3,0,3,0,0,0,0,0,7,1,3,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,870556,Juninho Capixaba,D,29,False,away,90,0,0,1,1,1,4,0,0,0,0,0,5,6,5,3
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,840150,Matheus Fernandes,M,35,False,away,69,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,242052,Gabriel Girotto,M,6,False,away,45,0,0,0,0,0,2,0,0,0,0,0,2,3,1,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1463904,Gustavo Neves,M,22,False,away,90,0,0,2,0,0,4,0,0,0,0,0,3,6,0,1
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1067641,Lucas Barbosa,F,21,False,away,90,1,0,0,3,0,6,0,0,0,0,0,7,9,2,1
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,143846,Eduardo Sasha,F,8,False,away,90,0,0,2,0,0,1,0,0,0,0,0,0,3,0,3
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1170680,Henry Mosquera,F,30,False,away,86,0,0,0,0,0,2,0,0,0,0,0,4,6,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,551774,Pedro Henrique,D,14,False,away,45,0,0,0,2,1,3,0,0,0,0,0,3,3,3,2
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1485603,Marcelinho Braz,M,57,False,away,45,1,0,0,0,0,1,0,0,0,0,0,1,4,0,2
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1112896,Ignacio Sosa,M,15,False,away,21,0,0,0,0,0,3,0,0,0,0,0,1,3,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,869726,Agustin Sant Anna,D,23,False,away,20,0,0,0,0,0,1,0,0,0,0,0,3,3,3,2
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1587965,Vinicinho,F,17,False,away,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,243509,Tiago Volpi,G,18,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,925189,Eduardo Santos,D,3,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1632360,Cauê Nascimento,D,51,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,2032806,Davi Gomes,M,27,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,950545,Eric Ramires,M,7,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,1117513,Fabinho,M,5,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237891,2026-01-28T22:00:00+00:00,Coritiba,Red Bull Bragantino,911195,Fernando,F,11,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,581060,Sergio Rochet,G,1,True,home,90,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,995071,Bruno Gomes,D,15,True,home,65,1,1,0,2,0,3,0,0,0,0,0,2,1,0,1
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,881848,Félix Torres,D,4,True,home,90,0,0,4,6,0,4,0,0,0,0,0,3,4,2,3
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1106487,Victor Gabriel,D,41,True,home,90,2,1,1,6,0,3,0,0,0,0,0,3,1,1,1
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,982405,Vitinho,M,28,True,home,90,1,1,1,0,0,5,0,0,0,0,0,6,4,2,2
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,345113,Bruno Henrique,M,8,True,home,65,0,0,0,0,0,3,0,0,0,0,1,2,3,1,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,824152,Ronaldo,M,16,True,home,75,2,1,0,0,0,5,0,0,0,0,1,2,5,0,1
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,989200,Alexandro Bernabei,M,26,True,home,90,1,1,0,3,0,6,0,0,0,0,1,4,6,1,1
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,845433,Bruno Tabata,F,17,True,home,45,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,124997,Alan Patrick,F,10,True,home,89,1,1,0,0,0,3,0,0,1,0,0,5,3,0,1
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,560116,Rafael Borré,F,19,True,home,90,1,0,0,0,0,4,0,0,0,0,0,3,7,1,2
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,925125,Johan Carbonero,F,7,True,home,45,0,0,0,0,0,2,0,0,0,0,0,2,2,1,1
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1084963,Braian Aguirre,D,35,True,home,25,1,1,0,0,0,1,0,0,0,0,2,3,3,1,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,879902,Paulinho Paula,M,27,True,home,25,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,978563,Rodrigo Villagra,M,5,True,home,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1888163,Raykkonen Pereira Soares,F,48,True,home,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1106134,Anthoni,G,24,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,128376,Gabriel Mercado,D,25,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,799947,Jose Juninho,D,18,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1485191,Allex,M,31,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1922592,João Victor Alves de Morais Francisco,F,44,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1890696,Alisson Rodrigues de Melo,D,30,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,2083564,João Pedro Bezerra de Oliveira Lo,F,49,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,166491,Santos,G,23,False,away,90,0,0,0,2,0,7,0,0,0,0,0,1,0,1,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,981452,Gastón Benavídez,D,29,False,away,90,2,1,2,4,0,1,0,0,0,0,1,5,2,1,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,974512,Carlos Terán,D,13,False,away,80,2,2,2,3,1,0,1,0,0,0,1,2,2,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,925173,Juan Felipe Aguirre,D,33,False,away,90,2,2,2,13,1,0,0,0,0,0,1,5,3,2,2
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,2063956,Arthur Dias,D,4,False,away,90,0,0,1,2,0,6,0,0,0,0,0,1,0,1,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1199277,Leonardo Derik,D,61,False,away,90,0,0,1,3,0,5,0,0,0,0,1,3,5,2,2
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,354510,Steven Mendoza,M,7,False,away,65,2,1,0,1,0,3,0,0,0,0,0,4,3,0,1
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1092354,Bruno Zapelli,M,10,False,away,85,1,1,0,0,0,5,0,0,1,0,0,3,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,980580,Juan Portilla,M,27,False,away,65,2,1,1,0,0,5,0,0,0,0,0,5,4,2,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1167536,Julimar,M,20,False,away,81,0,0,1,1,1,4,0,0,0,0,0,3,4,3,3
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,925124,Kevin Viveros,F,9,False,away,90,0,0,1,2,1,4,0,0,0,0,0,5,7,1,1
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,243651,Jádson,M,16,False,away,25,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1482354,Dudu,M,53,False,away,25,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,360940,Léo,D,3,False,away,10,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,874143,Luiz Fernando,F,19,False,away,9,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1635772,Diogo Riquelme,M,63,False,away,13,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1485244,Matheus Soares,G,42,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1128850,Mycael,G,1,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1087079,Lucas Esquivel,D,37,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1941312,Gilberto Junior,D,2,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1485226,João Cruz,M,57,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,870760,Raul,M,31,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237890,2026-01-28T22:00:00+00:00,Internacional,Athletico,1546647,Leozinho,F,21,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,147467,Gabriel,G,22,True,home,90,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,1107069,Mateusinho,D,98,True,home,90,1,1,3,5,0,7,0,0,0,0,0,6,4,1,2
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,927166,Riccieli,D,5,True,home,45,0,0,1,2,0,1,0,0,0,0,0,2,1,2,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,931759,Camutanga,D,4,True,home,90,1,1,1,4,1,3,0,0,0,0,0,7,1,4,1
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,901700,Zé Marcos,D,3,True,home,90,1,0,1,5,1,1,0,0,0,0,0,1,4,0,1
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,980761,Ramon,D,13,True,home,62,0,0,0,1,0,1,0,0,0,0,0,4,4,2,1
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,795266,Matheuzinho,M,10,True,home,81,0,0,0,0,0,3,0,0,0,0,0,1,2,0,1
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,871032,Caique Gonçalves,M,95,True,home,90,2,1,0,4,0,5,0,0,0,0,0,5,2,1,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,922575,Gabriel Baralhas,M,44,True,home,90,1,1,3,0,2,8,0,0,0,0,0,6,2,0,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,823831,Aitor Cantalapiedra,M,17,True,home,45,1,0,0,0,0,3,0,0,0,0,1,2,2,1,1
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,814723,Renato Kayzer,F,79,True,home,72,0,0,0,1,1,3,0,0,1,0,0,4,11,2,7
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,895650,Erick,F,33,True,home,45,0,0,0,0,0,4,0,0,0,0,0,7,1,1,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,1124220,Dudu,M,21,True,home,45,0,0,0,0,0,2,0,0,0,0,0,2,3,1,1
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,972373,Jamerson,D,83,True,home,28,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,975351,Fabrício Santos,F,23,True,home,18,3,1,0,0,0,1,0,0,0,0,0,3,2,0,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,90468,Osvaldo,F,11,True,home,9,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,905464,Yuri Sena,G,71,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,1116955,Nathan Mendes,D,45,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,840247,Neris,D,77,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,905459,Luan Cândido,D,36,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,931521,Ronald,M,8,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237892,2026-01-28T22:00:00+00:00,Vitória,Remo,1896090,José Breno,M,55,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
